code_union,ind_union_eng,code_union_app,app_code_name_eng,year_5,quantity_sum,sales.m_sum,quantity_t_sum,sales_b_sum,q_indagg_sum,pq_indagg_sum,q_indagg_loo_sum,pq_indagg_loo_sum,quantity_mean,sales.m_mean,quantity_t_mean,sales_b_mean,q_indagg_mean,pq_indagg_mean,q_indagg_loo_mean,pq_indagg_loo_mean,unitval_m,p_indagg_loo
4-2,Construction machinery,200,200_Assembling and disassembling,2002,6,184,0.006,0.184,108555,1333219,108549,1333035,1.2,36.8,0.0012000000000000001,0.0368,21711,266643.8,21709.8,266607,30.666666666666668,12.280490838238952
4-2,Construction machinery,200,200_Assembling and disassembling,2007,1,5,0.001,0.005,135949,1585492,135948,1585487,0.2,1,2e-4,0.001,27189.8,317098.4,27189.6,317097.4,5,11.662451819813459
4-2,Construction machinery,200,200_Assembling and disassembling,2012,0,0,0,0,132376,1250393,132376,1250393,0,0,0,0,26475.2,250078.6,26475.2,250078.6,NaN,9.445768115066175
4-2,Construction machinery,200,200_Assembling and disassembling,2017,2,8,0.002,0.008,209093,1256977,209091,1256969,0.4,1.6,4e-4,0.0016,41818.6,251395.4,41818.2,251393.8,4,6.011588255831193
4-2,Construction machinery,900,900_Others,1982,8,21.384999999999998,0.008,0.021385,6092,28067.404,6084,28046.018999999997,1.6,4.277,0.0016,0.0042769999999999996,1218.4,5613.480799999999,1216.8,5609.203799999999,2.6731249999999998,4.609799309664694
4-2,Construction machinery,900,900_Others,1987,28,257.859,0.028,0.257859,12263,86981.85399999999,12235,86723.995,5.6,51.571799999999996,0.0056,0.0515718,2452.6,17396.3708,2447,17344.799,9.209249999999999,7.088189211279117
4-2,Construction machinery,900,900_Others,1992,2,11,0.002,0.011,6828,75547,6826,75536,0.4,2.2,4e-4,0.0022,1365.6,15109.4,1365.2,15107.2,5.5,11.06592440668034
4-2,Construction machinery,900,900_Others,1997,0,247,0,0.247,7130,37307,7130,37060,0,49.4,0,0.0494,1426,7461.4,1426,7412,Inf,5.197755960729313
4-2,Construction machinery,900,900_Others,2002,6,142,0.006,0.14200000000000002,24189,183979,24183,183837,1.2,28.4,0.0012000000000000001,0.0284,4837.8,36795.8,4836.6,36767.4,23.666666666666668,7.601910432948766
4-2,Construction machinery,900,900_Others,2007,2,18,0.002,0.018000000000000002,67653,466607,67651,466589,0.4,3.6,4e-4,0.0036000000000000003,13530.6,93321.4,13530.2,93317.8,9,6.897000783432618
4-2,Construction machinery,900,900_Others,2012,1,3,0.001,0.003,51223,416412,51222,416409,0.2,0.6,2e-4,6.000000000000001e-4,10244.6,83282.4,10244.4,83281.8,3,8.129495138807544
4-2,Construction machinery,900,900_Others,2017,2,12,0.002,0.012,102377,629010,102375,628998,0.4,2.4,4e-4,0.0024000000000000002,20475.4,125802,20475,125799.6,6,6.144058608058608
4-2,Construction machinery,NA,TOTAL,1982,408,5198.789000000001,0.408,5.1987890000000005,87491,385029.962,87083,379831.173,81.6,1039.7578,0.08159999999999999,1.0397578,17498.2,77005.9924,17416.6,75966.2346,12.742129901960785,4.3617143759401955
4-2,Construction machinery,NA,TOTAL,1987,895,11998.280999999999,0.895,11.998280999999999,203446,1282571.7110000001,202551,1270573.43,179,2399.6562,0.179,2.3996562,40689.2,256514.3422,40510.2,254114.68600000002,13.405900558659217,6.272856860741245
4-2,Construction machinery,NA,TOTAL,1992,1347,17319,1.347,17.319,341385,2390500,340038,2373181,269.4,3463.8,0.26940000000000003,3.4638,68277,478100,68007.6,474636.2,12.857461024498887,6.979164093424853
4-2,Construction machinery,NA,TOTAL,1997,441,6816,0.441,6.816,326982,2298354,326541,2291538,88.2,1363.2,0.0882,1.3632,65396.4,459670.8,65308.2,458307.6,15.45578231292517,7.017611877222156
4-2,Construction machinery,NA,TOTAL,2002,323,4831,0.323,4.8309999999999995,343790,2404478,343467,2399647,64.6,966.2,0.0646,0.9662,68758,480895.6,68693.4,479929.4,14.956656346749226,6.9865431031219885
4-2,Construction machinery,NA,TOTAL,2007,894,10425,0.894,10.425,503248,3194689,502354,3184264,178.8,2085,0.1788,2.085,100649.6,638937.8,100470.8,636852.8,11.661073825503356,6.338685468812829
4-2,Construction machinery,NA,TOTAL,2012,721,7196,0.721,7.196,464964,2632906,464243,2625710,144.2,1439.2,0.1442,1.4392,92992.8,526581.2,92848.6,525142,9.980582524271844,5.655895727022271
4-2,Construction machinery,NA,TOTAL,2017,555,4851,0.555,4.851,812085,3378440,811530,3373589,111,970.2,0.111,0.9702,162417,675688,162306,674717.8,8.740540540540541,4.157072443409363
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,1982,600,3876.176,0.6,3.876176,43909,98180.761,43309,94304.585,120,775.2352,0.12000000000000001,0.7752352,8781.8,19636.1522,8661.8,18860.917,6.4602933333333334,2.1774823939596852
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,1987,1099,2781.192,1.099,2.781192,68202,210002.384,67103,207221.19199999998,219.8,556.2384,0.2198,0.5562384,13640.4,42000.4768,13420.6,41444.2384,2.530656960873521,3.0881062247589526
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,1992,1116,6662,1.1159999999999999,6.662,109636,449058,108520,442396,223.2,1332.4,0.2232,1.3324,21927.2,89811.6,21704,88479.2,5.969534050179211,4.0766310357537785
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,1997,1599,5281,1.599,5.281,100915,432727,99316,427446,319.8,1056.2,0.3198,1.0562,20183,86545.4,19863.2,85489.2,3.302689180737961,4.303898666881469
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,2002,397,1338,0.39699999999999996,1.338,102644,398857,102247,397519,79.4,267.6,0.0794,0.2676,20528.8,79771.4,20449.4,79503.8,3.370277078085642,3.887830449793148
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,2007,426,1343,0.426,1.343,137477,427194,137051,425851,85.2,268.6,0.0852,0.2686,27495.4,85438.8,27410.2,85170.2,3.152582159624413,3.1072447483053756
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,2012,321,1178,0.321,1.178,124647,395106,124326,393928,64.2,235.6,0.06420000000000001,0.2356,24929.4,79021.2,24865.2,78785.6,3.6697819314641746,3.16850859836237
4-3,Metal processing machinery,110,110_Handling operations/Machine tending,2017,304,1136,0.304,1.1360000000000001,242464,675066,242160,673930,60.8,227.2,0.0608,0.2272,48492.8,135013.2,48432,134786,3.736842105263158,2.78299471423852
4-3,Metal processing machinery,160,160_Welding and soldering,1982,230,2382.7200000000003,0.23,2.38272,9067,85204.415,8837,82821.69499999999,46,476.54400000000004,0.046000000000000006,0.476544,1813.4,17040.883,1767.4,16564.339,10.359652173913044,9.372150616725133
4-3,Metal processing machinery,160,160_Welding and soldering,1987,548,4072.259,0.548,4.072259,31846,244986.721,31298,240914.462,109.6,814.4518,0.1096,0.8144518,6369.2,48997.3442,6259.6,48182.892400000004,7.431129562043796,7.697439516902039
4-3,Metal processing machinery,160,160_Welding and soldering,1992,618,3947,0.618,3.947,67484,478833,66866,474886,123.6,789.4,0.1236,0.7894,13496.8,95766.6,13373.2,94977.2,6.38673139158576,7.102054855980618
4-3,Metal processing machinery,160,160_Welding and soldering,1997,708,3253,0.708,3.253,66250,337320,65542,334067,141.6,650.6,0.1416,0.6506,13250,67464,13108.4,66813.4,4.594632768361582,5.096991242256873
4-3,Metal processing machinery,160,160_Welding and soldering,2002,374,1373,0.374,1.373,84362,355993,83988,354620,74.8,274.6,0.0748,0.2746,16872.4,71198.6,16797.6,70924,3.671122994652406,4.222269848073534
4-3,Metal processing machinery,160,160_Welding and soldering,2007,134,667,0.134,0.667,128168,497429,128034,496762,26.8,133.4,0.0268,0.1334,25633.6,99485.8,25606.8,99352.4,4.977611940298507,3.879922520580471
4-3,Metal processing machinery,160,160_Welding and soldering,2012,136,752,0.136,0.752,129717,420627,129581,419875,27.2,150.4,0.027200000000000002,0.1504,25943.4,84125.4,25916.2,83975,5.529411764705882,3.2402512714055303
4-3,Metal processing machinery,160,160_Welding and soldering,2017,122,938,0.122,0.9380000000000001,205948,611388,205826,610450,24.4,187.6,0.0244,0.1876,41189.6,122277.6,41165.2,122090,7.688524590163935,2.9658546539309905
4-3,Metal processing machinery,170,170_Dispensing,1982,3,47.4,0.003,0.0474,1185,15728.937,1182,15681.537,0.6,9.48,6.000000000000001e-4,0.009479999999999999,237,3145.7874,236.4,3136.3074,15.799999999999999,13.266951776649746
4-3,Metal processing machinery,170,170_Dispensing,1987,9,73.2,0.009000000000000001,0.0732,2625,39160.932,2616,39087.731999999996,1.8,14.64,0.0018,0.01464,525,7832.1864,523.2,7817.546399999999,8.133333333333333,14.94179357798165
4-3,Metal processing machinery,170,170_Dispensing,1992,16,119,0.016,0.119,4078,42044,4062,41925,3.2,23.8,0.0032,0.023799999999999998,815.6,8408.8,812.4,8385,7.4375,10.321270310192023
4-3,Metal processing machinery,170,170_Dispensing,1997,312,365,0.312,0.365,2996,30038,2684,29673,62.4,73,0.062400000000000004,0.073,599.2,6007.6,536.8,5934.6,1.169871794871795,11.055514157973175
4-3,Metal processing machinery,170,170_Dispensing,2002,5,18,0.005,0.018000000000000002,3275,26983,3270,26965,1,3.6,0.001,0.0036,655,5396.6,654,5393,3.6,8.246177370030582
4-3,Metal processing machinery,170,170_Dispensing,2007,5,13,0.005,0.013,8194,84392,8189,84379,1,2.6,0.001,0.0026,1638.8,16878.4,1637.8,16875.8,2.6,10.303944315545243
4-3,Metal processing machinery,170,170_Dispensing,2012,5,34,0.005,0.034,6651,71303,6646,71269,1,6.8,0.001,0.0068000000000000005,1330.2,14260.6,1329.2,14253.8,6.8,10.723593138730063
4-3,Metal processing machinery,170,170_Dispensing,2017,1,8,0.001,0.008,10462,96760,10461,96752,0.2,1.6,2e-4,0.0016,2092.4,19352,2092.2,19350.4,8,9.248828983844756
4-3,Metal processing machinery,190,190_Processing,1982,5250,10037.692000000001,5.25,10.037692,13285,48015.199,8035,37977.507,1050,2007.5384000000001,1.05,2.0075384,2657,9603.0398,1607,7595.5014,1.9119413333333335,4.7265098942128185
4-3,Metal processing machinery,190,190_Processing,1987,3314,13825.73,3.314,13.82573,20257,97959.012,16943,84133.28199999999,662.8,2765.146,0.6628,2.765146,4051.4,19591.8024,3388.6,16826.6564,4.171916113458057,4.96566617482146
4-3,Metal processing machinery,190,190_Processing,1992,3036,12615,3.036,12.615,30862,216507,27826,203892,607.2,2523,0.6072,2.523,6172.4,43301.4,5565.2,40778.4,4.155138339920948,7.3273916480989
4-3,Metal processing machinery,190,190_Processing,1997,2039,7192,2.039,7.192,22040,123125,20001,115933,407.8,1438.4,0.4078,1.4384,4408,24625,4000.2,23186.6,3.5272192251103482,5.7963601819909005
4-3,Metal processing machinery,190,190_Processing,2002,522,3379,0.522,3.379,20765,105447,20243,102068,104.4,675.8,0.10439999999999999,0.6758,4153,21089.4,4048.6,20413.6,6.473180076628353,5.0421380230203035
4-3,Metal processing machinery,190,190_Processing,2007,1304,4222,1.304,4.2219999999999995,25807,133575,24503,129353,260.8,844.4,0.2608,0.8444,5161.4,26715,4900.6,25870.6,3.2377300613496933,5.279067869240501
4-3,Metal processing machinery,190,190_Processing,2012,1196,2954,1.196,2.9539999999999997,20350,79065,19154,76111,239.2,590.8,0.2392,0.5908,4070,15813,3830.8,15222.2,2.4698996655518393,3.9736347499216875
4-3,Metal processing machinery,190,190_Processing,2017,2459,5038,2.459,5.038,41741,109239,39282,104201,491.8,1007.6,0.4918,1.0076,8348.2,21847.8,7856.4,20840.2,2.048800325335502,2.652639885952854
4-3,Metal processing machinery,200,200_Assembling and disassembling,1982,407,347.63800000000003,0.40700000000000003,0.347638,13953,109833.246,13546,109485.60800000001,81.4,69.5276,0.0814,0.06952760000000001,2790.6,21966.6492,2709.2,21897.121600000002,0.8541474201474202,8.08250465081943
4-3,Metal processing machinery,200,200_Assembling and disassembling,1987,151,2066.485,0.151,2.066485,68253,603480.808,68102,601414.323,30.2,413.297,0.0302,0.413297,13650.6,120696.16159999999,13620.4,120282.8646,13.685331125827815,8.831081656926374
4-3,Metal processing machinery,200,200_Assembling and disassembling,1992,1180,2282,1.18,2.282,122497,1128511,121317,1126229,236,456.4,0.236,0.45640000000000003,24499.4,225702.2,24263.4,225245.8,1.9338983050847458,9.283356825506731
4-3,Metal processing machinery,200,200_Assembling and disassembling,1997,307,514,0.307,0.514,127651,1337837,127344,1337323,61.4,102.8,0.0614,0.1028,25530.2,267567.4,25468.8,267464.6,1.6742671009771988,10.50165692926247
4-3,Metal processing machinery,200,200_Assembling and disassembling,2002,11,236,0.011,0.23600000000000002,108555,1333219,108544,1332983,2.2,47.2,0.0022,0.047200000000000006,21711,266643.8,21708.8,266596.6,21.454545454545453,12.280577461674529
4-3,Metal processing machinery,200,200_Assembling and disassembling,2007,4,57,0.004,0.057,135949,1585492,135945,1585435,0.8,11.4,8e-4,0.0114,27189.8,317098.4,27189,317087,14.25,11.662326676229357
4-3,Metal processing machinery,200,200_Assembling and disassembling,2012,2,18,0.002,0.018,132376,1250393,132374,1250375,0.4,3.6,4e-4,0.0036,26475.2,250078.6,26474.8,250075,9,9.445774850046082
4-3,Metal processing machinery,200,200_Assembling and disassembling,2017,1,12,0.001,0.012,209093,1256977,209092,1256965,0.2,2.4,2e-4,0.0024,41818.6,251395.4,41818.4,251393,12,6.0115403745719584
4-3,Metal processing machinery,900,900_Others,1982,84,415.319,0.08399999999999999,0.41531900000000005,6092,28067.404,6008,27652.085,16.8,83.0638,0.0168,0.08306380000000001,1218.4,5613.480799999999,1201.6,5530.4169999999995,4.94427380952381,4.6025441078561915
4-3,Metal processing machinery,900,900_Others,1987,242,2010.42,0.242,2.01042,12263,86981.85399999999,12021,84971.434,48.4,402.084,0.0484,0.402084,2452.6,17396.3708,2404.2,16994.286799999998,8.307520661157024,7.068582813409866
4-3,Metal processing machinery,900,900_Others,1992,122,692,0.122,0.692,6828,75547,6706,74855,24.4,138.4,0.024399999999999998,0.1384,1365.6,15109.4,1341.2,14971,5.672131147540983,11.162391887861617
4-3,Metal processing machinery,900,900_Others,1997,117,139,0.117,0.139,7130,37307,7013,37168,23.4,27.8,0.0234,0.0278,1426,7461.4,1402.6,7433.6,1.188034188034188,5.299871666904321
4-3,Metal processing machinery,900,900_Others,2002,15,1271,0.015,1.2710000000000001,24189,183979,24174,182708,3,254.2,0.003,0.25420000000000004,4837.8,36795.8,4834.8,36541.6,84.73333333333333,7.558037561015968
4-3,Metal processing machinery,900,900_Others,2007,21,201,0.020999999999999998,0.201,67653,466607,67632,466406,4.2,40.2,0.0042,0.0402,13530.6,93321.4,13526.4,93281.2,9.571428571428571,6.896232552637804
4-3,Metal processing machinery,900,900_Others,2012,0,9,0,0.009,51223,416412,51223,416403,0,1.8,0,0.0018,10244.6,83282.4,10244.6,83280.6,Inf,8.129219296019366
4-3,Metal processing machinery,900,900_Others,2017,5,61,0.005,0.061,102377,629010,102372,628949,1,12.2,0.001,0.0122,20475.4,125802,20474.4,125789.8,12.2,6.143760012503419
4-3,Metal processing machinery,NA,TOTAL,1982,6574,17106.945,6.574,17.106945,87491,385029.962,80917,367923.017,1314.8,3421.389,1.3148,3.421389,17498.2,77005.9924,16183.4,73584.6034,2.6022125038028596,4.5469186573896705
4-3,Metal processing machinery,NA,TOTAL,1987,5363,24829.286,5.363,24.829286,203446,1282571.7110000001,198083,1257742.425,1072.6,4965.8572,1.0726,4.9658572,40689.2,256514.3422,39616.6,251548.48500000002,4.629738206227858,6.349572780097232
4-3,Metal processing machinery,NA,TOTAL,1992,6088,26317,6.088,26.317,341385,2390500,335297,2364183,1217.6,5263.4,1.2176,5.2634,68277,478100,67059.4,472836.6,4.322766097240473,7.051011491304724
4-3,Metal processing machinery,NA,TOTAL,1997,5082,16744,5.082,16.744,326982,2298354,321900,2281610,1016.4,3348.8,1.0164,3.3488,65396.4,459670.8,64380,456322,3.2947658402203857,7.087946567256912
4-3,Metal processing machinery,NA,TOTAL,2002,1324,7615,1.324,7.615,343790,2404478,342466,2396863,264.8,1523,0.26480000000000004,1.523,68758,480895.6,68493.2,479372.6,5.751510574018127,6.998834920838857
4-3,Metal processing machinery,NA,TOTAL,2007,1894,6503,1.8940000000000001,6.503,503248,3194689,501354,3188186,378.8,1300.6,0.3788,1.3006,100649.6,638937.8,100270.8,637637.2,3.4334741288278776,6.359151417960164
4-3,Metal processing machinery,NA,TOTAL,2012,1660,4945,1.66,4.945,464964,2632906,463304,2627961,332,989,0.332,0.989,92992.8,526581.2,92660.8,525592.2,2.9789156626506026,5.672217377790824
4-3,Metal processing machinery,NA,TOTAL,2017,2892,7193,2.892,7.193,812085,3378440,809193,3371247,578.4,1438.6,0.5784,1.4385999999999999,162417,675688,161838.6,674249.4,2.4872060857538036,4.166184087109008
4-4,Other general machinery,110,110_Handling operations/Machine tending,1982,35,651.088,0.035,0.6510879999999999,43909,98180.761,43874,97529.67300000001,7,130.2176,0.007,0.1302176,8781.8,19636.1522,8774.8,19505.9346,18.602514285714285,2.222949195423258
4-4,Other general machinery,110,110_Handling operations/Machine tending,1987,735,10028.065,0.735,10.028065,68202,210002.384,67467,199974.319,147,2005.613,0.147,2.0056130000000003,13640.4,42000.4768,13493.4,39994.8638,13.643625850340136,2.964031585812323
4-4,Other general machinery,110,110_Handling operations/Machine tending,1992,1851,15838,1.851,15.838000000000001,109636,449058,107785,433220,370.2,3167.6,0.3702,3.1676,21927.2,89811.6,21557,86644,8.556455969746084,4.019297675928932
4-4,Other general machinery,110,110_Handling operations/Machine tending,1997,3520,17582,3.52,17.582,100915,432727,97395,415145,704,3516.4,0.704,3.5164,20183,86545.4,19479,83029,4.994886363636364,4.26248780738231
4-4,Other general machinery,110,110_Handling operations/Machine tending,2002,2324,11034,2.324,11.033999999999999,102644,398857,100320,387823,464.8,2206.8,0.4648,2.2068,20528.8,79771.4,20064,77564.6,4.747848537005163,3.865859250398724
4-4,Other general machinery,110,110_Handling operations/Machine tending,2007,1750,5302,1.75,5.3020000000000005,137477,427194,135727,421892,350,1060.4,0.35000000000000003,1.0604,27495.4,85438.8,27145.4,84378.4,3.029714285714286,3.108386687983968
4-4,Other general machinery,110,110_Handling operations/Machine tending,2012,987,3530,0.987,3.53,124647,395106,123660,391576,197.4,706,0.1974,0.706,24929.4,79021.2,24732,78315.2,3.5764944275582575,3.166553453016335
4-4,Other general machinery,110,110_Handling operations/Machine tending,2017,1948,5550,1.948,5.55,242464,675066,240516,669516,389.6,1110,0.3896,1.11,48492.8,135013.2,48103.2,133903.2,2.849075975359343,2.7836651199920173
4-4,Other general machinery,160,160_Welding and soldering,1982,169,1639.53,0.169,1.6395300000000002,9067,85204.415,8898,83564.885,33.8,327.906,0.033800000000000004,0.32790600000000003,1813.4,17040.883,1779.6,16712.977,9.701360946745561,9.391423353562597
4-4,Other general machinery,160,160_Welding and soldering,1987,2075,14128.974,2.075,14.128974,31846,244986.721,29771,230857.747,415,2825.7948,0.415,2.8257947999999997,6369.2,48997.3442,5954.2,46171.549399999996,6.809144096385542,7.754450539115246
4-4,Other general machinery,160,160_Welding and soldering,1992,2613,21845,2.613,21.845,67484,478833,64871,456988,522.6,4369,0.5226,4.369,13496.8,95766.6,12974.2,91397.6,8.360122464600076,7.044565368192258
4-4,Other general machinery,160,160_Welding and soldering,1997,1481,10983,1.481,10.983,66250,337320,64769,326337,296.2,2196.6,0.2962,2.1966,13250,67464,12953.8,65267.4,7.415935178933153,5.038475196467446
4-4,Other general machinery,160,160_Welding and soldering,2002,1053,7112,1.053,7.112,84362,355993,83309,348881,210.6,1422.4,0.2106,1.4224,16872.4,71198.6,16661.8,69776.2,6.75403608736942,4.187794836092139
4-4,Other general machinery,160,160_Welding and soldering,2007,1200,5236,1.2,5.236,128168,497429,126968,492193,240,1047.2,0.24,1.0472,25633.6,99485.8,25393.6,98438.6,4.363333333333333,3.87651219204839
4-4,Other general machinery,160,160_Welding and soldering,2012,661,3858,0.661,3.858,129717,420627,129056,416769,132.2,771.6,0.1322,0.7716,25943.4,84125.4,25811.2,83353.8,5.83661119515885,3.2293655467394
4-4,Other general machinery,160,160_Welding and soldering,2017,931,3213,0.931,3.213,205948,611388,205017,608175,186.2,642.6,0.1862,0.6426,41189.6,122277.6,41003.4,121635,3.4511278195488724,2.9664613178419352
4-4,Other general machinery,170,170_Dispensing,1982,13,185,0.013000000000000001,0.18500000000000003,1185,15728.937,1172,15543.937,2.6,37,0.0026,0.037000000000000005,237,3145.7874,234.4,3108.7874,14.23076923076923,13.262744880546075
4-4,Other general machinery,170,170_Dispensing,1987,103,1177.83,0.103,1.17783,2625,39160.932,2522,37983.102,20.6,235.566,0.0206,0.235566,525,7832.1864,504.4,7596.6204,11.4352427184466,15.060706582077716
4-4,Other general machinery,170,170_Dispensing,1992,142,1237,0.142,1.237,4078,42044,3936,40807,28.4,247.4,0.0284,0.2474,815.6,8408.8,787.2,8161.4,8.711267605633802,10.367632113821138
4-4,Other general machinery,170,170_Dispensing,1997,146,1076,0.146,1.076,2996,30038,2850,28962,29.2,215.2,0.0292,0.2152,599.2,6007.6,570,5792.4,7.36986301369863,10.162105263157894
4-4,Other general machinery,170,170_Dispensing,2002,212,1415,0.212,1.415,3275,26983,3063,25568,42.4,283,0.0424,0.28300000000000003,655,5396.6,612.6,5113.6,6.6745283018867925,8.347371857655894
4-4,Other general machinery,170,170_Dispensing,2007,266,1457,0.266,1.4569999999999999,8194,84392,7928,82935,53.2,291.4,0.0532,0.2914,1638.8,16878.4,1585.6,16587,5.477443609022556,10.461024217961654
4-4,Other general machinery,170,170_Dispensing,2012,139,976,0.139,0.976,6651,71303,6512,70327,27.8,195.2,0.027800000000000002,0.19519999999999998,1330.2,14260.6,1302.4,14065.4,7.0215827338129495,10.799600737100738
4-4,Other general machinery,170,170_Dispensing,2017,110,847,0.11,0.847,10462,96760,10352,95913,22,169.4,0.022,0.1694,2092.4,19352,2070.4,19182.6,7.7,9.265166151468316
4-4,Other general machinery,190,190_Processing,1982,476,1004.1,0.476,1.0041,13285,48015.199,12809,47011.099,95.2,200.82,0.09519999999999999,0.20082,2657,9603.0398,2561.8,9402.2198,2.109453781512605,3.670161527051292
4-4,Other general machinery,190,190_Processing,1987,755,6105.5289999999995,0.755,6.105529,20257,97959.012,19502,91853.48300000001,151,1221.1058,0.151,1.2211058,4051.4,19591.8024,3900.4,18370.6966,8.086793377483444,4.70995195364578
4-4,Other general machinery,190,190_Processing,1992,1910,10306,1.91,10.306,30862,216507,28952,206201,382,2061.2,0.382,2.0612,6172.4,43301.4,5790.4,41240.2,5.395811518324607,7.1221677258911305
4-4,Other general machinery,190,190_Processing,1997,1945,7998,1.945,7.998,22040,123125,20095,115127,389,1599.6,0.389,1.5996000000000001,4408,24625,4019,23025.4,4.112082262210797,5.729136601144563
4-4,Other general machinery,190,190_Processing,2002,1488,7458,1.488,7.458,20765,105447,19277,97989,297.6,1491.6,0.29760000000000003,1.4916,4153,21089.4,3855.4,19597.8,5.012096774193548,5.08320796804482
4-4,Other general machinery,190,190_Processing,2007,1243,5639,1.243,5.639,25807,133575,24564,127936,248.6,1127.8,0.24860000000000002,1.1278000000000001,5161.4,26715,4912.8,25587.2,4.536604987932422,5.208272268360202
4-4,Other general machinery,190,190_Processing,2012,209,1533,0.20900000000000002,1.533,20350,79065,20141,77532,41.8,306.6,0.041800000000000004,0.3066,4070,15813,4028.2,15506.4,7.3349282296650715,3.8494612978501563
4-4,Other general machinery,190,190_Processing,2017,150,501,0.15,0.501,41741,109239,41591,108738,30,100.2,0.03,0.1002,8348.2,21847.8,8318.2,21747.6,3.34,2.6144598591041333
4-4,Other general machinery,200,200_Assembling and disassembling,1982,181,282.642,0.181,0.282642,13953,109833.246,13772,109550.60399999999,36.2,56.5284,0.0362,0.0565284,2790.6,21966.6492,2754.4,21910.1208,1.5615580110497238,7.954589311646819
4-4,Other general machinery,200,200_Assembling and disassembling,1987,5742,12941.75,5.742,12.94175,68253,603480.808,62511,590539.058,1148.4,2588.35,1.1484,2.58835,13650.6,120696.16159999999,12502.2,118107.8116,2.2538749564611633,9.446962262641774
4-4,Other general machinery,200,200_Assembling and disassembling,1992,8084,24314,8.084,24.314,122497,1128511,114413,1104197,1616.8,4862.8,1.6168,4.8628,24499.4,225702.2,22882.6,220839.4,3.0076694705591294,9.65097497661979
4-4,Other general machinery,200,200_Assembling and disassembling,1997,1840,11289,1.8399999999999999,11.289,127651,1337837,125811,1326548,368,2257.8,0.368,2.2578,25530.2,267567.4,25162.2,265309.6,6.135326086956522,10.543974692197025
4-4,Other general machinery,200,200_Assembling and disassembling,2002,2101,23765,2.101,23.765,108555,1333219,106454,1309454,420.2,4753,0.42019999999999996,4.753,21711,266643.8,21290.8,261890.8,11.311280342693955,12.30065568226652
4-4,Other general machinery,200,200_Assembling and disassembling,2007,54,1595,0.054,1.595,135949,1585492,135895,1583897,10.8,319,0.0108,0.319,27189.8,317098.4,27179,316779.4,29.537037037037038,11.655300047831046
4-4,Other general machinery,200,200_Assembling and disassembling,2012,56,603,0.056,0.603,132376,1250393,132320,1249790,11.2,120.6,0.0112,0.1206,26475.2,250078.6,26464,249958,10.767857142857142,9.445208585247883
4-4,Other general machinery,200,200_Assembling and disassembling,2017,92,352,0.092,0.352,209093,1256977,209001,1256625,18.4,70.4,0.0184,0.0704,41818.6,251395.4,41800.2,251325,3.8260869565217392,6.0125310405213375
4-4,Other general machinery,900,900_Others,1982,295,1381.175,0.295,1.381175,6092,28067.404,5797,26686.228999999996,59,276.235,0.059000000000000004,0.276235,1218.4,5613.480799999999,1159.4,5337.2458,4.681949152542373,4.603455062963601
4-4,Other general machinery,900,900_Others,1987,572,5861.062,0.572,5.8610619999999995,12263,86981.85399999999,11691,81120.792,114.4,1172.2124000000001,0.1144,1.1722124,2452.6,17396.3708,2338.2,16224.1584,10.246611888111888,6.938738516807801
4-4,Other general machinery,900,900_Others,1992,121,889,0.121,0.889,6828,75547,6707,74658,24.2,177.8,0.0242,0.1778,1365.6,15109.4,1341.4,14931.6,7.347107438016529,11.131355300432384
4-4,Other general machinery,900,900_Others,1997,201,1649,0.201,1.649,7130,37307,6929,35658,40.2,329.8,0.0402,0.3298,1426,7461.4,1385.8,7131.6,8.203980099502488,5.146197142444797
4-4,Other general machinery,900,900_Others,2002,6661,32478,6.6610000000000005,32.478,24189,183979,17528,151501,1332.2,6495.6,1.3322,6.4956,4837.8,36795.8,3505.6,30300.2,4.875844467797628,8.643370607028753
4-4,Other general machinery,900,900_Others,2007,3399,17469,3.399,17.469,67653,466607,64254,449138,679.8,3493.8,0.6798,3.4938,13530.6,93321.4,12850.8,89827.6,5.13945278022948,6.99003953061288
4-4,Other general machinery,900,900_Others,2012,300,1993,0.3,1.993,51223,416412,50923,414419,60,398.6,0.06,0.3986,10244.6,83282.4,10184.6,82883.8,6.6433333333333335,8.138149755513226
4-4,Other general machinery,900,900_Others,2017,5940,38292,5.94,38.292,102377,629010,96437,590718,1188,7658.4,1.188,7.6584,20475.4,125802,19287.4,118143.6,6.446464646464647,6.1254290365731
4-4,Other general machinery,NA,TOTAL,1982,1169,5143.535,1.169,5.143535,87491,385029.962,86322,379886.427,233.8,1028.7069999999999,0.2338,1.028707,17498.2,77005.9924,17264.4,75977.28540000001,4.399944396920445,4.4008065962327105
4-4,Other general machinery,NA,TOTAL,1987,9982,50243.21,9.982,50.24321,203446,1282571.7110000001,193464,1232328.501,1996.4,10048.642,1.9964,10.048642,40689.2,256514.3422,38692.8,246465.7002,5.033381085954718,6.3698078247115735
4-4,Other general machinery,NA,TOTAL,1992,14721,74429,14.721,74.429,341385,2390500,326664,2316071,2944.2,14885.8,2.9442,14.8858,68277,478100,65332.8,463214.2,5.0559744582569115,7.090071143437906
